GOO2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X ALPHABET ETP	IE00BF01VY89	ETNS			12/12/2017	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
GS2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X GOLDMAN SACHS ETP	IE00BF03XR19	ETNS			12/12/2017	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
IBM2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X IBM ETP	IE00BF03XS26	ETNS			12/12/2017	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
INT2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X INTEL ETP	IE00BF03XT33	ETNS			12/12/2017	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
JNJ2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X JOHNSON & JOHNSON ETP	IE00BF03XV54	ETNS			12/12/2017	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
JPM2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X JPMORGAN ETP	IE00BF03XW61	ETNS			12/12/2017	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
KO2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X COCA-COLA ETP	IE00BF03XM63	ETNS			12/12/2017	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
MCD2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X MCDONALD'S ETP	IE00BF03XX78	ETNS			12/12/2017	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
MSF2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X MICROSOFT ETP	IE00BF03XY85	ETNS			12/12/2017	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
NFL2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X NETFLIX ETP	IE00BD09ZW40	ETNS			12/12/2017		Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
NKE2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X NIKE ETP	IE00BF03XZ92	ETNS			12/12/2017	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
NVD2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X NVIDIA ETP	IE00BD09ZX56	ETNS			12/12/2017		Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
ORC2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X ORACLE ETP	IE00BF03Y019	ETNS			12/12/2017	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
PFE2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X PFIZER ETP	IE00BD09ZZ70	ETNS			12/12/2017		Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
PYP2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X PAYPAL ETP	IE00BD0B0034	ETNS			12/12/2017		Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
SBU2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X STARBUCKS ETP	IE00BF03Y126	ETNS			12/12/2017	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
VIS2	LEVERAGE SHARES PUBLIC LIMITED COMPANY	LEVERAGE SHARES 2X VISA ETP	IE00BD09ZV33	ETNS			12/12/2017	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
2LFT	SG ISSUER	SG FTSE 100 X2 DAILY LONG GBP	GB00BD8YYJ12	ETNS			09/05/2017	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ENLL
2SFT	SG ISSUER	SG FTSE 100 X2 DAILY SHORT GBP	GB00BD8YYL34	ETNS			09/05/2017	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ENLL
3LWO	SG ISSUER	SG WTI X3 DAILY LONG GBP	GB00BD8YX509	ETNS			09/05/2017	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ECLL
5DEL	SG ISSUER	SG ISSUER - SG DAX X5 DAILY LONG	JE00BVXVT099	ETNS			05/03/2015	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ETCL
