FLOS	ISHARES II PLC	IS $ FLOT RATE BOND ETF GBP HEDGE (DIST)	IE00BF7TPM11	ETFS	01/09/2017	Ireland	GBX	MAIN MARKET
FLOT	ISHARES II PLC	ISHARES $ FLOATING RATE BOND UCITS ETF	IE00BZ048462	ETFS	12/07/2017	Ireland	USD	MAIN MARKET
HDIQ	ISHARES II PLC	ISHRS MSCI USA QLTY DIV UCITS ETF £ DIST	IE00BKM4H312	ETFS	09/06/2014	Ireland	GBX	MAIN MARKET
IASP	ISHARES II PLC	ISHRS ASIA PROPERTY YIELD ETF USD (DIST)	IE00B1FZS244	ETFS	23/10/2006	Ireland	GBX	MAIN MARKET
IBGL	ISHARES II PLC	ISHRS EUR GOVT BOND 15-30YR ETF EUR DIST	IE00B1FZS913	ETFS	11/12/2006	Ireland	GBP	MAIN MARKET
IBGM	ISHARES II PLC	ISHRS E GOVT BOND 7-10YR ETF EUR (DIST)	IE00B1FZS806	ETFS	11/12/2006	Ireland	GBP	MAIN MARKET
IBGX	ISHARES II PLC	ISHRS EUR GOVT BOND 3-5YR ETF EUR (DIST)	IE00B1FZS681	ETFS	11/12/2006	Ireland	GBP	MAIN MARKET
IBTM	ISHARES II PLC	ISHRS $ TREAS BOND 7-10YR ETF USD (DIST)	IE00B1FZS798	ETFS	11/12/2006	Ireland	GBP	MAIN MARKET
IDAR	ISHARES II PLC	ISHRS ASIA PROPERTY YIELD ETF USD (DIST)	IE00B1FZS244	ETFS	30/10/2006	Ireland	USD	MAIN MARKET
IDIN	ISHARES II PLC	ISHRS GLOBAL INFRA UCITS ETF USD (DIST)	IE00B1FZS467	ETFS	30/10/2006	Ireland	USD	MAIN MARKET
IDPE	ISHARES II PLC	ISHRS LISTED PRIVATE EQUITY ETF USD DIST	IE00B1TXHL60	ETFS	20/03/2007	Ireland	USD	MAIN MARKET
IDTK	ISHARES II PLC	ISHARES MSCI TURKEY UCITS ETF USD (DIST)	IE00B1FZS574	ETFS	13/11/2006	Ireland	USD	MAIN MARKET
IDTM	ISHARES II PLC	ISHRS $ TREAS BOND 7-10YR ETF USD (DIST)	IE00B1FZS798	ETFS	11/12/2006	Ireland	USD	MAIN MARKET
IDTP	ISHARES II PLC	ISHARES USD TIPS UCITS ETF USD (ACC)	IE00B1FZSC47	ETFS	11/12/2006	Ireland	USD	MAIN MARKET
IDUP	ISHARES II PLC	ISHRS US PROP YIELD UCITS ETF USD (DIST)	IE00B1FZSF77	ETFS	13/11/2006	Ireland	USD	MAIN MARKET
IDWP	ISHARES II PLC	ISHRS DEV MRKTS PROP YIELD ETF USD DIST	IE00B1FZS350	ETFS	30/10/2006	Ireland	USD	MAIN MARKET
IEGL	ISHARES II PLC	ISHRS EUR GOVT BOND 15-30YR ETF EUR DIST	IE00B1FZS913	ETFS	11/12/2006	Ireland	EUR	MAIN MARKET
IEGM	ISHARES II PLC	ISHRS E GOVT BOND 7-10YR ETF EUR (DIST)	IE00B1FZS806	ETFS	11/12/2006	Ireland	EUR	MAIN MARKET
IEGX	ISHARES II PLC	ISHRS EUR GOVT BOND 3-5YR ETF EUR (DIST)	IE00B1FZS681	ETFS	11/12/2006	Ireland	EUR	MAIN MARKET
IEMB	ISHARES II PLC	ISHRS J.P. MORGAN $ EM BOND ETF USD DIST	IE00B2NPKV68	ETFS	18/02/2008	Ireland	USD	MAIN MARKET
IEMI	ISHARES II PLC	ISHRS EM INFR UCITS ETF USD (DIST)	IE00B2NPL135	ETFS	18/02/2008	Ireland	GBX	MAIN MARKET
IESE	ISHARES II PLC	ISHR DW JNES EUR SUST SCRNED ETF EUR ACC	IE00B52VJ196	ETFS	28/02/2011	Ireland	EUR	MAIN MARKET
IESG	ISHARES II PLC	ISHR DW JNES EUR SUST SCRNED ETF EUR ACC	IE00B52VJ196	ETFS	28/02/2011	Ireland	GBX	MAIN MARKET
IGLT	ISHARES II PLC	ISHRS CORE UK GILTS UCITS ETF GBP (DIST)	IE00B1FZSB30	ETFS	04/12/2006	Ireland	GBP	MAIN MARKET
IGSG	ISHARES II PLC	ISHR DW JNES GLB SUST SCRNED ETF USD ACC	IE00B57X3V84	ETFS	28/02/2011	Ireland	GBX	MAIN MARKET
IGSU	ISHARES II PLC	ISHR DW JNES GLB SUST SCRNED ETF USD ACC	IE00B57X3V84	ETFS	28/02/2011	Ireland	USD	MAIN MARKET
IH2O	ISHARES II PLC	ISHRS GLOBAL WATER UCITS ETF USD (DIST)	IE00B1TXK627	ETFS	20/03/2007	Ireland	GBX	MAIN MARKET
IHHG	ISHARES II PLC	ISH $ HY CORP BOND ETF GBP-H D	IE00BDFJYL11	ETFS	23/03/2018	Ireland	GBP	MAIN MARKET
IHYA	ISHARES II PLC	IS $ HY CORPORATE BND UCITS ETF USD ACC	IE00BYXYYL56	ETFS	13/04/2017	Ireland	USD	MAIN MARKET
IHYE	ISHARES II PLC	ISH $ HY CORP BOND UCITS ETF EUR HDG D	IE00BF3N7102	ETFS	08/03/2018	Ireland	EUR	MAIN MARKET
IHYU	ISHARES II PLC	ISHRS $ HIGH YIELD CRP BND ETF USD DIST	IE00B4PY7Y77	ETFS	14/09/2011	Ireland	USD	MAIN MARKET
IMEU	ISHARES II PLC	ISHARES MSCI EUROPE UCITS ETF EUR (DIST)	IE00B1YZSC51	ETFS	09/07/2007	Ireland	GBX	MAIN MARKET
IMIB	ISHARES II PLC	ISHARES FTSE MIB UCITS ETF EUR DIST	IE00B1XNH568	ETFS	09/07/2007	Ireland	GBX	MAIN MARKET
INFR	ISHARES II PLC	ISHRS GLOBAL INFRA UCITS ETF USD (DIST)	IE00B1FZS467	ETFS	23/10/2006	Ireland	GBX	MAIN MARKET
INRG	ISHARES II PLC	ISHRS GLOBAL CLEAN ENERGY ETF USD (DIST)	IE00B1XNHC34	ETFS	09/07/2007	Ireland	GBX	MAIN MARKET
INXG	ISHARES II PLC	ISHRS £ INDX-LINKED GILTS ETF GBP (DIST)	IE00B1FZSD53	ETFS	04/12/2006	Ireland	GBP	MAIN MARKET
IPRV	ISHARES II PLC	ISHRS LISTED PRIVATE EQUITY ETF USD DIST	IE00B1TXHL60	ETFS	20/03/2007	Ireland	GBX	MAIN MARKET
ISDE	ISHARES II PLC	ISHRS MSCI EM ISLMC UCITS ETF USD (DIST)	IE00B27YCP72	ETFS	10/12/2007	Ireland	USD	MAIN MARKET
ISDU	ISHARES II PLC	ISHRS MSCI USA ISLMIC UCITS ETF USD DIST	IE00B296QM64	ETFS	10/12/2007	Ireland	USD	MAIN MARKET
ISDW	ISHARES II PLC	ISHRS MSCI WRLD ISLMIC ETF USD (DIST)	IE00B27YCN58	ETFS	10/12/2007	Ireland	USD	MAIN MARKET
ISEU	ISHARES II PLC	ISHARES MSCI EUROPE (DIST)	IE00B1YZSC51	ETFS	28/11/2016	Ireland	USD	MAIN MARKET
ISFE	ISHARES II PLC	ISHRS MSCI EST EX-JPN SMLL CAP USD DIST	IE00B2QWDR12	ETFS	12/05/2008	Ireland	GBX	MAIN MARKET
ISUS	ISHARES II PLC	ISHRS MSCI USA ISLMIC UCITS ETF USD DIST	IE00B296QM64	ETFS	10/12/2007	Ireland	GBX	MAIN MARKET
ISWD	ISHARES II PLC	ISHRS MSCI WRLD ISLMIC ETF USD (DIST)	IE00B27YCN58	ETFS	10/12/2007	Ireland	GBX	MAIN MARKET
ITKY	ISHARES II PLC	ISHARES MSCI TURKEY UCITS ETF USD (DIST)	IE00B1FZS574	ETFS	06/11/2006	Ireland	GBX	MAIN MARKET
ITPE	ISHARES II PLC	ISH $ TIPS ETF EUR HDG ACC	IE00BDZVH966	ETFS	08/03/2018	Ireland	EUR	MAIN MARKET
ITPG	ISHARES II PLC	ISH $ TIPS ETF GBP HDG ACC	IE00BDZVH859	ETFS	08/03/2018	Ireland	GBP	MAIN MARKET
ITPS	ISHARES II PLC	ISHARES USD TIPS UCITS ETF USD (ACC)	IE00B1FZSC47	ETFS	11/12/2006	Ireland	GBP	MAIN MARKET
IUAA	ISHARES II PLC	ISHARES US AGG BOND UCITS ETF USD (ACC)	IE00BYXYYM63	ETFS	13/04/2017	Ireland	USD	MAIN MARKET
IUAE	ISHARES II PLC	ISH US AGG BOND ETF EUR-H ACC	IE00BDFJYM28	ETFS	12/04/2018	Ireland	EUR	MAIN MARKET
IUAG	ISHARES II PLC	ISHRS US AGG BOND UCITS ETF USD (DIST)	IE00B44CGS96	ETFS	14/09/2011	Ireland	USD	MAIN MARKET
IUGA	ISHARES II PLC	ISH US AGG BOND ETF GBP-H D	IE00BDFGJ841	ETFS	12/04/2018	Ireland	GBP	MAIN MARKET
IUKP	ISHARES II PLC	ISHARES UK PROPERTY UCITS ETF GBP (DIST)	IE00B1TXLS18	ETFS	20/03/2007	Ireland	GBX	MAIN MARKET
IUSP	ISHARES II PLC	ISHRS US PROP YIELD UCITS ETF USD (DIST)	IE00B1FZSF77	ETFS	06/11/2006	Ireland	GBX	MAIN MARKET
IWDP	ISHARES II PLC	ISHRS DEV MRKTS PROP YIELD ETF USD DIST	IE00B1FZS350	ETFS	23/10/2006	Ireland	GBX	MAIN MARKET
JPEA	ISHARES II PLC	IS JPM $ EM BOND UCITS ETF USD AC	IE00BYXYYK40	ETFS	13/04/2017	Ireland	USD	MAIN MARKET
JPEE	ISHARES II PLC	ISHARES J.P. MORGAN $ EM BOND UCITS	IE00BYXYYK40	ETFS	15/09/2017	Ireland	EUR	MAIN MARKET
LTAM	ISHARES II PLC	ISHRS MSCI EM LATIN AM ETF USD (DIST)	IE00B27YCK28	ETFS	15/10/2007	Ireland	GBX	MAIN MARKET
NK4E	ISHARES II PLC	ISHRS JPX-NIKKEI 400 EUR HEDGED ETF ACC	IE00BQT3W831	ETFS	02/04/2015	Ireland	EUR	MAIN MARKET
QDIV	ISHARES II PLC	ISHRS MSCI USA QLTY DIV UCITS ETF $ DIST	IE00BKM4H312	ETFS	09/06/2014	Ireland	USD	MAIN MARKET
SEMB	ISHARES II PLC	ISHRS J.P. MORGAN $ EM BOND ETF USD DIST	IE00B2NPKV68	ETFS	18/02/2008	Ireland	GBX	MAIN MARKET
SHYU	ISHARES II PLC	ISHRS $ HIGH YIELD CRP BND ETF USD DIST	IE00B4PY7Y77	ETFS	14/09/2011	Ireland	GBP	MAIN MARKET
SUAG	ISHARES II PLC	ISHRS US AGG BOND UCITS ETF USD (DIST)	IE00B44CGS96	ETFS	14/09/2011	Ireland	GBP	MAIN MARKET
SUOE	ISHARES II PLC	ISHARES EUR CORP BOND SRI UCITS ETF	IE00BYZTVT56	ETFS	28/06/2018	Ireland	EUR	MAIN MARKET
SUSE	ISHARES II PLC	ISHRS EUR CRP BD SRI 0-3 UCITS ETF DIST	IE00BYZTVV78	ETFS	11/01/2016	Ireland	EUR	MAIN MARKET
SUSS	ISHARES II PLC	ISHRS EUR CRP BD SRI 0-3 UCITS ETF DIST	IE00BYZTVV78	ETFS	11/01/2016	Ireland	GBX	MAIN MARKET
TI5G	ISHARES II PLC	ISH $ TIPS 0-5 ETF GBP HDG DIST	IE00BDZVHB89	ETFS	08/03/2018	Ireland	GBP	MAIN MARKET
TIP5	ISHARES II PLC	ISHARES $ TIPS 0-5 UCITS ETF	IE00BDQYWQ65	ETFS	24/04/2017	Ireland	USD	MAIN MARKET
TP05	ISHARES II PLC	ISHARES $ TIPS 0-5 UCITS ETF	IE00BDQYWQ65	ETFS	24/04/2017	Ireland	GBX	MAIN MARKET
WOOD	ISHARES II PLC	ISHRS GLBL TIMBER & FOREST ETF USD DIST	IE00B27YCF74	ETFS	15/10/2007	Ireland	GBX	MAIN MARKET
WQDS	ISHARES II PLC	IS WORLD QUALITY DIVIDEND USD (DIST)	IE00BYYHSQ67	ETFS	14/06/2017	Ireland	GBX	MAIN MARKET
WQDV	ISHARES II PLC	IS WORLD QUALITY DIVIDEND USD (DIST)	IE00BYYHSQ67	ETFS	14/06/2017	Ireland	USD	MAIN MARKET
AGED	ISHARES IV PLC	ISHS AGEING POPULATON UCITS ETF USD(ACC)	IE00BYZK4669	ETFS	12/09/2016	Ireland	USD	MAIN MARKET
AGES	ISHARES IV PLC	ISHS AGEING POPULATON UCITS ETF USD(ACC)	IE00BYZK4669	ETFS	12/09/2016	Ireland	GBX	MAIN MARKET
BACK	ISHARES IV PLC	ISHS US EQTY BYBCK ACHIEV UCITS ETF(ACC)	IE00BQT3VN15	ETFS	04/02/2015	Ireland	USD	MAIN MARKET
BTEC	ISHARES IV PLC	ISHARES NASDAQ US BIOTEC UCITS USD (ACC)	IE00BYXG2H39	ETFS	23/10/2017	Ireland	USD	MAIN MARKET
BTEE	ISHARES IV PLC	ISH NASDAQ US BTEC UCITS ETF USD DIST	IE00BDZVHG35	ETFS	08/03/2018	Ireland	USD	MAIN MARKET
BTEK	ISHARES IV PLC	ISHARES NASDAQ US BIOTEC UCITS USD (ACC)	IE00BYXG2H39	ETFS	24/10/2017	Ireland	GBP	MAIN MARKET
CNYA	ISHARES IV PLC	ISHS MSCI CHINA A UCITS ETF USD (ACC)	IE00BQT3WG13	ETFS	13/04/2015	Ireland	USD	MAIN MARKET
DGIT	ISHARES IV PLC	ISHS DIGITALISATION UCITS ETF USD (ACC)	IE00BYZK4883	ETFS	12/09/2016	Ireland	GBX	MAIN MARKET
DGTL	ISHARES IV PLC	ISHS DIGITALISATION UCITS ETF USD (ACC)	IE00BYZK4883	ETFS	12/09/2016	Ireland	USD	MAIN MARKET
DRDR	ISHARES IV PLC	ISHS HEALTHCARE INNVTION UCITS ETF ACC	IE00BYZK4776	ETFS	12/09/2016	Ireland	GBX	MAIN MARKET
DTLA	ISHARES IV PLC	ISH $ T BND 20+YR ETF USD ACC	IE00BFM6TC58	ETFS	14/05/2018	Ireland	USD	MAIN MARKET
DTLE	ISHARES IV PLC	ISH $ TRSRY BOND 20+ YR UCITS € HGD DIST	IE00BD8PGZ49	ETFS	25/09/2017	Ireland	EUR	MAIN MARKET
E20Y	ISHARES IV PLC	ISHS EUR GVMT BD 20YR TGT DUR EUR DIST	IE00BSKRJX20	ETFS	21/01/2015	Ireland	EUR	MAIN MARKET
EI18	ISHARES IV PLC	ISHS IBNDS SEP 18 USD CRP BD USD DIST	IE00BVC3VM20	ETFS	17/03/2015	Ireland	EUR	MAIN MARKET
EMUL	ISHARES IV PLC	ISHS MSCI EMU LRG CAP UCITS ETF EUR(ACC)	IE00BCLWRF22	ETFS	16/09/2013	Ireland	EUR	MAIN MARKET
EMUM	ISHARES IV PLC	ISHS MSCI EMU MID CAP UCITS ETF EUR ACC	IE00BCLWRD08	ETFS	16/09/2013	Ireland	EUR	MAIN MARKET
ERN1	ISHARES IV PLC	ISHS EUR ULTRASHORT BD UCITS ETF (DIST)	IE00BCRY6557	ETFS	17/10/2013	Ireland	GBP	MAIN MARKET
ERNA	ISHARES IV PLC	ISH $ ULTRASRT BND ETF USD ACC	IE00BGCSB447	ETFS	03/07/2018	Ireland	USD	MAIN MARKET
ERND	ISHARES IV PLC	ISHS $ ULTRASHORT BD UCITS ETF USD DIST	IE00BCRY6227	ETFS	17/10/2013	Ireland	USD	MAIN MARKET
ERNE	ISHARES IV PLC	ISHS EUR ULTRASHORT BD UCITS ETF (DIST)	IE00BCRY6557	ETFS	17/10/2013	Ireland	EUR	MAIN MARKET
ERNS	ISHARES IV PLC	ISHS £ ULTRASHORT BD UCITS ETFGBP DIST	IE00BCRY6441	ETFS	17/10/2013	Ireland	GBP	MAIN MARKET
ERNU	ISHARES IV PLC	ISHS $ ULTRASHORT BD UCITS ETF USD DIST	IE00BCRY6227	ETFS	17/10/2013	Ireland	GBP	MAIN MARKET
FSEU	ISHARES IV PLC	ISHS EDGE MSCI EUR MULTIFAC UCITS ETFACC	IE00BZ0PKV06	ETFS	08/09/2015	Ireland	GBX	MAIN MARKET
FSUS	ISHARES IV PLC	ISHS EDGE MSCI USA MULTIFAC ETF USD ACC	IE00BZ0PKS76	ETFS	08/09/2015	Ireland	GBX	MAIN MARKET
FSWD	ISHARES IV PLC	ISHS EDGE MSCI WRLD MULTIFAC ETF USD ACC	IE00BZ0PKT83	ETFS	08/09/2015	Ireland	GBX	MAIN MARKET
HEAL	ISHARES IV PLC	ISHS HEALTHCARE INNVTION UCITS ETF ACC	IE00BYZK4776	ETFS	12/09/2016	Ireland	USD	MAIN MARKET
IASH	ISHARES IV PLC	ISHS MSCI CHINA A UCITS ETF USD (ACC)	IE00BQT3WG13	ETFS	13/04/2015	Ireland	GBX	MAIN MARKET
IBTL	ISHARES IV PLC	ISHS $ TRSRY BD 20+YR UCITS ETF USD DIST	IE00BSKRJZ44	ETFS	21/01/2015	Ireland	GBX	MAIN MARKET
IDTL	ISHARES IV PLC	ISHS $ TRSRY BD 20+YR UCITS ETF USD DIST	IE00BSKRJZ44	ETFS	21/01/2015	Ireland	USD	MAIN MARKET
IEDL	ISHARES IV PLC	ISH EUROPE VALUE ETF EUR DIST	IE00BG13YH41	ETFS	27/02/2018	Ireland	EUR	MAIN MARKET
IEEU	ISHARES IV PLC	ISHS EDGE MSCI EUROPE MULTIFACTOR	IE00BZ0PKV06	ETFS	28/11/2016	Ireland	USD	MAIN MARKET
IEFM	ISHARES IV PLC	ISHS EDG MSCI EUR MOMN FAC UCITS ETF ACC	IE00BQN1K786	ETFS	19/01/2015	Ireland	GBX	MAIN MARKET
IEFQ	ISHARES IV PLC	ISHS EDGE MSCI EUR QLT FAC UCITS ETF ACC	IE00BQN1K562	ETFS	19/01/2015	Ireland	GBX	MAIN MARKET
IEFS	ISHARES IV PLC	ISHS EDGE MSCI EUROPE SIZE FAC UCITS ACC	IE00BQN1KC32	ETFS	19/01/2015	Ireland	GBX	MAIN MARKET
IEFV	ISHARES IV PLC	ISHS EDGE MSCI EUR VAL FAC UCITS ETF ACC	IE00BQN1K901	ETFS	19/01/2015	Ireland	GBX	MAIN MARKET
IEMD	ISHARES IV PLC	ISH EUROPE MOMENTUM ETF EUR DIST	IE00BG13YJ64	ETFS	27/02/2018	Ireland	EUR	MAIN MARKET
IEMO	ISHARES IV PLC	ISHS EDG MSCI EUR MOMN FAC UCITS ETF ACC	IE00BQN1K786	ETFS	19/01/2015	Ireland	EUR	MAIN MARKET
IEQD	ISHARES IV PLC	ISH EUROPE QUALITY ETF EUR DIST	IE00BG13YG34	ETFS	27/02/2018	Ireland	EUR	MAIN MARKET
IEQU	ISHARES IV PLC	ISHS EDGE MSCI EUR QLT FAC UCITS ETF ACC	IE00BQN1K562	ETFS	19/01/2015	Ireland	EUR	MAIN MARKET
IESZ	ISHARES IV PLC	ISHS EDGE MSCI EUROPE SIZE FAC UCITS ACC	IE00BQN1KC32	ETFS	19/01/2015	Ireland	EUR	MAIN MARKET
IEVL	ISHARES IV PLC	ISHS EDGE MSCI EUR VAL FAC UCITS ETF ACC	IE00BQN1K901	ETFS	19/01/2015	Ireland	EUR	MAIN MARKET
IFRE	ISHARES IV PLC	ISHS MSCI FRANCE UCITS ETF EUR (ACC)	IE00BP3QZJ36	ETFS	08/09/2014	Ireland	EUR	MAIN MARKET
IFSD	ISHARES IV PLC	ISH EUROPE MULTIFACTOR ETF EUR DIST	IE00BG13YL86	ETFS	27/02/2018	Ireland	EUR	MAIN MARKET
IFSE	ISHARES IV PLC	ISHS EDGE MSCI EUR MULTIFAC UCITS ETFACC	IE00BZ0PKV06	ETFS	08/09/2015	Ireland	EUR	MAIN MARKET
IFSU	ISHARES IV PLC	ISHS EDGE MSCI USA MULTIFAC ETF USD ACC	IE00BZ0PKS76	ETFS	08/09/2015	Ireland	USD	MAIN MARKET
IFSW	ISHARES IV PLC	ISHS EDGE MSCI WRLD MULTIFAC ETF USD ACC	IE00BZ0PKT83	ETFS	08/09/2015	Ireland	USD	MAIN MARKET
IGSD	ISHARES IV PLC	ISHS $ SHORT DUR CORP BOND ETF USD(DIST)	IE00BCRY5Y77	ETFS	17/10/2013	Ireland	GBP	MAIN MARKET
IIND	ISHARES IV PLC	ISH MSCI INDIA UCITS ETF USD ACC GBP	IE00BZCQB185	ETFS	29/05/2018	Ireland	GBP	MAIN MARKET
IMBA	ISHARES IV PLC	IS US MORT BACK SEC UCITS ETF USD ACC	IE00BYXYYN70	ETFS	13/04/2017	Ireland	USD	MAIN MARKET
IMBS	ISHARES IV PLC	ISHS US MTGE BKD SEC UCITS EFT USD DIST	IE00BZ6V7883	ETFS	25/05/2016	Ireland	USD	MAIN MARKET
ISFR	ISHARES IV PLC	ISHS MSCI FRANCE UCITS ETF EUR (ACC)	IE00BP3QZJ36	ETFS	08/09/2014	Ireland	GBX	MAIN MARKET
ISRL	ISHARES IV PLC	ISHS TA-35 ISRAEL UCITS ETF USD ACC	IE00BP3QZG05	ETFS	20/01/2016	Ireland	GBX	MAIN MARKET
IUMD	ISHARES IV PLC	ISH USA MOMENTUM ETF USD DIST	IE00BFF5RZ82	ETFS	23/02/2018	Ireland	USD	MAIN MARKET
IUMF	ISHARES IV PLC	ISHARES EDGE MSCI USA MOMENTUM FACTOR	IE00BD1F4N50	ETFS	17/10/2016	Ireland	GBX	MAIN MARKET
IUMO	ISHARES IV PLC	ISHARES EDGE MSCI USA MOMENTUM FACTOR	IE00BD1F4N50	ETFS	17/10/2016	Ireland	USD	MAIN MARKET
IUQA	ISHARES IV PLC	ISHARES EDGE MSCI USA QUALITY FACTOR	IE00BD1F4L37	ETFS	17/10/2016	Ireland	USD	MAIN MARKET
IUQD	ISHARES IV PLC	ISH USA QUALITY ETF USD DIST	IE00BF2QSQ20	ETFS	23/02/2018	Ireland	USD	MAIN MARKET
IUQF	ISHARES IV PLC	ISHARES EDGE MSCI USA QUALITY FACTOR	IE00BD1F4L37	ETFS	17/10/2016	Ireland	GBX	MAIN MARKET
IUSF	ISHARES IV PLC	ISHARES EDGE MSCI USA SIZE FACTOR	IE00BD1F4K20	ETFS	17/10/2016	Ireland	GBX	MAIN MARKET
IUSZ	ISHARES IV PLC	ISHARES EDGE MSCI USA SIZE FACTOR	IE00BD1F4K20	ETFS	17/10/2016	Ireland	USD	MAIN MARKET
IUVD	ISHARES IV PLC	ISH USA VALUE ETF USD DIST	IE00BFF5RX68	ETFS	23/02/2018	Ireland	USD	MAIN MARKET
IUVF	ISHARES IV PLC	ISHARES EDGE MSCI USA VALUE FACTOR	IE00BD1F4M44	ETFS	17/10/2016	Ireland	GBX	MAIN MARKET
IUVL	ISHARES IV PLC	ISHARES EDGE MSCI USA VALUE FACTOR	IE00BD1F4M44	ETFS	17/10/2016	Ireland	USD	MAIN MARKET
IWFM	ISHARES IV PLC	ISHS EDGE MSCI WLD MMNT FACT ETF USD ACC	IE00BP3QZ825	ETFS	06/10/2014	Ireland	GBX	MAIN MARKET
IWFQ	ISHARES IV PLC	ISHS EDGE MSCI WRLD QLTY FAC ETF USD ACC	IE00BP3QZ601	ETFS	06/10/2014	Ireland	GBX	MAIN MARKET
IWFS	ISHARES IV PLC	ISHS EDGE MSCI WLD SIZE FCT ETF USD ACC	IE00BP3QZD73	ETFS	06/10/2014	Ireland	GBX	MAIN MARKET
IWFV	ISHARES IV PLC	ISHS EDGE MSCI WRL VAL FCT UCITS ETF ACC	IE00BP3QZB59	ETFS	06/10/2014	Ireland	GBX	MAIN MARKET
IWMO	ISHARES IV PLC	ISHS EDGE MSCI WLD MMNT FACT ETF USD ACC	IE00BP3QZ825	ETFS	06/10/2014	Ireland	USD	MAIN MARKET
IWQU	ISHARES IV PLC	ISHS EDGE MSCI WRLD QLTY FAC ETF USD ACC	IE00BP3QZ601	ETFS	06/10/2014	Ireland	USD	MAIN MARKET
IWSZ	ISHARES IV PLC	ISHS EDGE MSCI WLD SIZE FCT ETF USD ACC	IE00BP3QZD73	ETFS	06/10/2014	Ireland	USD	MAIN MARKET
IWVG	ISHARES IV PLC	ISH WORLD VALUE ETF GBP DIST	IE00BFYTYS33	ETFS	27/02/2018	Ireland	GBP	MAIN MARKET
IWVL	ISHARES IV PLC	ISHS EDGE MSCI WRL VAL FCT UCITS ETF ACC	IE00BP3QZB59	ETFS	06/10/2014	Ireland	USD	MAIN MARKET
IWVU	ISHARES IV PLC	ISH WORLD VALUE ETF USD DIST	IE00BFYTYS33	ETFS	27/02/2018	Ireland	USD	MAIN MARKET
LOCK	ISHARES IV PLC	ISH DGTL SEC UCITS ETF	IE00BG0J4C88	ETFS	12/09/2018	Ireland	USD	MAIN MARKET
NDIA	ISHARES IV PLC	ISH MSCI INDIA UCITS ETF USD ACC	IE00BZCQB185	ETFS	29/05/2018	Ireland	USD	MAIN MARKET
OMXS	ISHARES IV PLC	ISHARES OMX STOCKHOLM CAPPED UCITS ETF	IE00BD3RYZ16	ETFS	16/12/2016	Ireland	GBX	MAIN MARKET
OPEN	ISHARES IV PLC	ISH TR INCL AND DIV UCITS ETF	IE00BD0B9B76	ETFS	12/09/2018	Ireland	USD	MAIN MARKET
RBOD	ISHARES IV PLC	ISHARES AUTOMAT & RBOT UCITS USD (DIST)	IE00BYWZ0333	ETFS	23/10/2017	Ireland	USD	MAIN MARKET
RBOT	ISHARES IV PLC	ISHS AUTO & ROBOTICS UCITS ETF USD (ACC)	IE00BYZK4552	ETFS	12/09/2016	Ireland	USD	MAIN MARKET
RBTX	ISHARES IV PLC	ISHS AUTO & ROBOTICS UCITS ETF USD (ACC)	IE00BYZK4552	ETFS	12/09/2016	Ireland	GBX	MAIN MARKET
RISE	ISHARES IV PLC	ISHS FLLN ANGELS HY CRP BD UCITS ETF DIS	IE00BYM31M36	ETFS	22/06/2016	Ireland	GBX	MAIN MARKET
SDHA	ISHARES IV PLC	ISH $ ST DUR HY CRP BND ETF USD ACC	IE00BZ17CN18	ETFS	03/07/2018	Ireland	USD	MAIN MARKET
SDHG	ISHARES IV PLC	ISHS $ SHRT DUR HY CRP BD ETF USD (DIST)	IE00BCRY6003	ETFS	17/10/2013	Ireland	GBP	MAIN MARKET
SDHY	ISHARES IV PLC	ISHS $ SHRT DUR HY CRP BD ETF USD (DIST)	IE00BCRY6003	ETFS	17/10/2013	Ireland	USD	MAIN MARKET
SDIA	ISHARES IV PLC	IS $ SHRT DUR CORP BND UCITS ETF USD ACC	IE00BYXYYP94	ETFS	13/04/2017	Ireland	USD	MAIN MARKET
SDIG	ISHARES IV PLC	ISHS $ SHORT DUR CORP BOND ETF USD(DIST)	IE00BCRY5Y77	ETFS	17/10/2013	Ireland	USD	MAIN MARKET
SMBS	ISHARES IV PLC	ISHS US MTGE BKD SEC UCITS EFT USD DIST	IE00BZ6V7883	ETFS	25/05/2016	Ireland	GBX	MAIN MARKET
SUAS	ISHARES IV PLC	ISHS MSCI USA SRI UCITS ETF USD ACC	IE00BYVJRR92	ETFS	12/07/2016	Ireland	USD	MAIN MARKET
SUES	ISHARES IV PLC	ISHS MSCI EM SRI UCITS ETF USD ACC	IE00BYVJRP78	ETFS	12/07/2016	Ireland	GBX	MAIN MARKET
SUJA	ISHARES IV PLC	ISHARES MSCI JAPAN SRI UCITS ETF	IE00BYX8XC17	ETFS	06/03/2017	Ireland	GBX	MAIN MARKET
SUJP	ISHARES IV PLC	ISHARES MSCI JAPAN SRI UCITS ETF	IE00BYX8XC17	ETFS	06/03/2017	Ireland	USD	MAIN MARKET
SUJS	ISHARES IV PLC	ISHS MSCI JPN SRI EUR HDGD UCITS ETF ACC	IE00BYVJRQ85	ETFS	04/05/2016	Ireland	GBX	MAIN MARKET
SUSJ	ISHARES IV PLC	ISHS MSCI JPN SRI EUR HDGD UCITS ETF ACC	IE00BYVJRQ85	ETFS	04/05/2016	Ireland	EUR	MAIN MARKET
SUSM	ISHARES IV PLC	ISHS MSCI EM SRI UCITS ETF USD ACC	IE00BYVJRP78	ETFS	12/07/2016	Ireland	USD	MAIN MARKET
