AIGE	ETFS COMMODITY SECURITIES LIMITED	ETFS ENERGY	GB00B15KYB02	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
AIGG	ETFS COMMODITY SECURITIES LIMITED	ETFS GRAINS £	GB00B15KYL00	ETCS			27/09/2006		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
AIGI	ETFS COMMODITY SECURITIES LIMITED	ETFS INDUSTRIAL METALS	GB00B15KYG56	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
AIGL	ETFS COMMODITY SECURITIES LIMITED	ETFS LIVESTOCK	GB00B15KYK92	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
AIGO	ETFS COMMODITY SECURITIES LIMITED	ETFS PETROLEUM	GB00B15KYC19	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
AIGP	ETFS COMMODITY SECURITIES LIMITED	ETFS PRECIOUS METALS	GB00B15KYF40	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
AIGS	ETFS COMMODITY SECURITIES LIMITED	ETFS SOFT	GB00B15KYJ87	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
AIGX	ETFS COMMODITY SECURITIES LIMITED	ETFS EX-ENERGY	GB00B15KYD26	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
ALUM	ETFS COMMODITY SECURITIES LIMITED	ETFS ALUMINIUM	GB00B15KXN58	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
BRNT	ETFS COMMODITY SECURITIES LIMITED	ETFS BRENT CRUDE	JE00B78CGV99	ETCS			24/02/2012	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
BULL	ETFS COMMODITY SECURITIES LIMITED	ETFS GOLD	GB00B15KXX56	ETCS			27/09/2006		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
BULP	ETFS COMMODITY SECURITIES LIMITED	ETFS GOLD £	GB00B15KXX56	ETCS			29/10/2007	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
CATF	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED LIVE CATTLE	JE00B24DM245	ETCS			27/11/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
CATL	ETFS COMMODITY SECURITIES LIMITED	ETFS LIVE CATTLE	GB00B15KY096	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
COCO	ETFS COMMODITY SECURITIES LIMITED	ETFS COCOA	JE00B2QXZK10	ETCS			12/11/2009	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
COFF	ETFS COMMODITY SECURITIES LIMITED	ETFS COFFEE	GB00B15KXP72	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
COPA	ETFS COMMODITY SECURITIES LIMITED	ETFS COPPER	GB00B15KXQ89	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
CORN	ETFS COMMODITY SECURITIES LIMITED	ETFS CORN	GB00B15KXS04	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
COTN	ETFS COMMODITY SECURITIES LIMITED	ETFS COTTON	GB00B15KXT11	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
CRUD	ETFS COMMODITY SECURITIES LIMITED	ETFS WTI CRUDE OIL	GB00B15KXV33	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
ENEF	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED ENERGY	JE00B24DMD55	ETCS			10/10/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
EXEF	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED EX-ENERGY	JE00B24DMG86	ETCS			10/10/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
FAGR	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED AGRICULTURE	JE00B24DMK23	ETCS			10/10/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
FAIG	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED ALL COMMODITIES	JE00B24DMC49	ETCS			10/10/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
FBRT	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED BRENT CRUDE	JE00B78CP782	ETCS			24/02/2012	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
FCRU	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED WTI CRUDE OIL	JE00B24DLX86	ETCS			12/11/2009	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
FIND	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED INDUSTRIAL METALS	JE00B24DMJ18	ETCS			10/10/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
FLIV	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED LIVESTOCK	JE00B24DMM47	ETCS			10/10/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
FPET	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED PETROLEUM	JE00B24DMF79	ETCS			10/10/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
GRAF	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED GRAINS	JE00B24DMN53	ETCS			10/10/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
HEAF	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED HEATING OIL	JE00B24DM021	ETCS			27/11/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
HEAT	ETFS COMMODITY SECURITIES LIMITED	ETFS HEATING OIL	GB00B15KXY63	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
HOGF	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED LEAN HOGS	JE00B24DM138	ETCS			27/11/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
HOGS	ETFS COMMODITY SECURITIES LIMITED	ETFS LEAN HOGS	GB00B15KXZ70	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LAGR	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG AGRICULTURE	JE00B2NFT427	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LALL	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG ALL COMMODITIES	JE00B2NFV571	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LALU	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG ALUMINIUM	JE00B2NFTC05	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LBRT	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG BRENT CRUDE	JE00BDD9QD91	ETCS			16/05/2016	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
LBUL	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG GOLD	JE00B2NFTL95	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LCFE	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG COFFEE	JE00B2NFTD12	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LCOC	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG COCOA	JE00B2NFV803	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LCOP	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG COPPER	JE00B2NFTF36	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LCOR	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG CORN	JE00B2NFTG43	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LCTO	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG COTTON	JE00B2NFTH59	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LEED	ETFS COMMODITY SECURITIES LIMITED	ETFS LEAD	JE00B2QY0436	ETCS			12/11/2009	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LGAS	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG GASOLINE	JE00B2NFTK88	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LGRA	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG GRAINS	JE00B2NFT757	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LHEA	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG HEATING OIL	JE00B2NFTM03	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LIME	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG INDUSTRIAL METAL	JE00B2NFV688	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LLCT	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG LIVE CATTLE	JE00B2NFTP34	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LLEA	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG LEAD	JE00B2NFTZ32	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LLHO	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG LEAN HOGS	JE00B2NFTN10	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LLST	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG LIVESTOCK	JE00B2NFT864	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LNEY	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG EX-ENERGY	JE00B2NFT641	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LNGA	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG NATURAL GAS	JE00BDD9Q956	ETCS			16/05/2016	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LNIK	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG NICKEL	JE00BDD9QB77	ETCS			16/05/2016	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LNRG	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG ENERGY	JE00B2NFT534	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LOIL	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG WTI CRUDE OIL	JE00BDD9Q840	ETCS			16/05/2016	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LPET	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG PETROLEUM	JE00BDD9Q733	ETCS			16/05/2016	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LPLA	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG PLATINUM	JE00B2NFV134	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LPMT	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG PRECIOUS METALS	JE00B2NFV795	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LSFT	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG SOFTS	JE00B2NFTB97	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LSIL	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG SILVER	JE00B2NFTS64	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LSOB	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG SOYBEANS	JE00B2NFTV93	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LSUG	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG SUGAR	JE00B2NFTW01	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LSYO	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG SOYBEAN OIL	JE00B2NFTT71	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LTIM	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG TIN	JE00B2NFV241	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LWEA	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG WHEAT	JE00BDD9QC84	ETCS			16/05/2016	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LZIC	ETFS COMMODITY SECURITIES LIMITED	ETFS 2X DAILY LONG ZINC	JE00B2NFTY25	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
NG3L	ETFS COMMODITY SECURITIES LIMITED	ETFS 3X DAILY LONG NATURAL GAS	JE00BYQY5H56	ETCS			23/11/2015	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
NG3S	ETFS COMMODITY SECURITIES LIMITED	ETFS 3X DAILY SHORT NATURAL GAS	JE00BYQY5082	ETCS			23/11/2015	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
NGAF	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED NATURAL GAS	JE00B24DM351	ETCS			27/11/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
NGAS	ETFS COMMODITY SECURITIES LIMITED	ETFS NATURAL GAS	GB00B15KY104	ETCS			27/09/2006		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
NGSP	ETFS COMMODITY SECURITIES LIMITED	ETFS NATURAL GAS £	GB00B15KY104	ETCS			29/10/2007	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
NICK	ETFS COMMODITY SECURITIES LIMITED	ETFS NICKEL	GB00B15KY211	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
PLTM	ETFS COMMODITY SECURITIES LIMITED	ETFS PLATINUM	JE00B2QY0F45	ETCS			12/11/2009	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SAGR	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT AGRICULTURE	JE00B24DL056	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SALL	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT ALL COMMODITIES	JE00B24DKT75	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SALU	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT ALUMINIUM	JE00B24DK421	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SBRT	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT BRENT CRUDE	JE00B78DPL57	ETCS			24/02/2012	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECEL
SBUL	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT GOLD	JE00B24DKC09	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SCFE	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT COFFEE	JE00B24DK538	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SCOC	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT COCOA	JE00B2NFT310	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SCOP	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT COPPER	JE00B24DK645	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SCOR	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT CORN	JE00B24DK751	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SCTO	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT COTTON	JE00B24DK868	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SGAS	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT GASOLINE	JE00B24DKB91	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SGRA	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT GRAINS	JE00B24DL387	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SHEA	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT HEATING OIL	JE00B24DKD16	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SI3L	ETFS COMMODITY SECURITIES LIMITED	ETFS 3X DAILY LONG SILVER	JE00BYQY6F08	ETCS			23/11/2015	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SI3S	ETFS COMMODITY SECURITIES LIMITED	ETFS 3X DAILY SHORT SILVER	JE00BYQY6502	ETCS			23/11/2015	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SIME	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT INDUSTRIAL METALS	JE00B24DKZ36	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SLCT	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT LIVE CATTLE	JE00B24DKG47	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SLEA	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT LEAD	JE00B2NFT088	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SLHO	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT LEAN HOGS	JE00B24DKF30	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SLST	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT LIVESTOCK	JE00B24DL270	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SLVR	ETFS COMMODITY SECURITIES LIMITED	ETFS SILVER	GB00B15KY328	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SNEY	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT EX-ENERGY	JE00B24DKX12	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SNGA	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT NATURAL GAS	JE00B24DKH53	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SNIK	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT NICKEL	JE00B24DKJ77	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SOFF	ETFS COMMODITY SECURITIES LIMITED	ETFS LONGER DATED SOFTS	JE00B24DML30	ETCS			10/10/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SOIL	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT WTI CRUDE OIL	JE00B24DK975	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SOYB	ETFS COMMODITY SECURITIES LIMITED	ETFS SOYBEANS	GB00B15KY542	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SOYO	ETFS COMMODITY SECURITIES LIMITED	ETFS SOYBEAN OIL	GB00B15KY435	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SPET	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT PETROLEUM	JE00B24DKW05	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SPLA	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT PLATINUM	JE00B2NFT195	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SPMT	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT PRECIOUS METALS	JE00B24DKY29	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SSFT	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT SOFTS	JE00B24DL163	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SSIL	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT SILVER	JE00B24DKK82	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SSOB	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT SOYBEANS	JE00B24DKP38	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SSUG	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT SUGAR	JE00B24DKQ45	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SSYO	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT SOYBEAN OIL	JE00B24DKL99	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
STIM	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT TIN	JE00B2NFT203	ETCS			11/03/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SUGA	ETFS COMMODITY SECURITIES LIMITED	ETFS SUGAR	GB00B15KY658	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SWEA	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT WHEAT	JE00B24DKR51	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SZIC	ETFS COMMODITY SECURITIES LIMITED	ETFS 1X DAILY SHORT ZINC	JE00B24DKS68	ETCS			22/02/2008	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
TINM	ETFS COMMODITY SECURITIES LIMITED	ETFS TIN	JE00B2QY0H68	ETCS			12/11/2009	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
UGAS	ETFS COMMODITY SECURITIES LIMITED	ETFS GASOLINE	GB00B15KXW40	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
WEAT	ETFS COMMODITY SECURITIES LIMITED	ETFS WHEAT	GB00B15KY765	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
XFRM	ETFS COMMODITY SECURITIES LIMITED	ETFS EX-AGRICULTURE & LIVESTOCK	JE00B6SV8B36	ETCS			26/08/2014	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECL
ZINC	ETFS COMMODITY SECURITIES LIMITED	ETFS ZINC	GB00B15KY872	ETCS			27/09/2006	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
AUDP	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG AUD SHORT USD £	JE00B68GQH02	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
AUGB	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT AUD LONG GBP	JE00B3WMCJ71	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
AUP3	ETFS FOREIGN EXCHANGE LIMITED	ETFS 3X LONG AUD SHORT GBP	JE00B3T7LF46	ETCS			09/11/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
CADP	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG CAD SHORT USD £	JE00B68GRL13	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
CAGB	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT CAD LONG GBP	JE00B3XY7H57	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
CHFP	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG CHF SHORT USD £	JE00B68GVR52	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
CHGB	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT CHF LONG GBP	JE00B3NKMM36	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
